id,from,to,sp_distance,distance,nre_per_link,nre_gain_perc,nre_wtd_per_link,nre_wtd_gain_perc,ACLED_fatalities_sqrt,N_ACLED,MA_per_link,MA_gain_perc,from_ctry,to_ctry,border_dist,border_time,MA_per_link_bc,MA_gain_perc_bc,MA_gain_bc_ratio,MA_gain_perc_bc_ratio,total_dist,rugg,pop_wpop,pop_wpop_km2,cost_km,MA_gain_pusd,MA_gain_pusd_bc,consensus,MA_gain_pusd_cons,duration_90kmh,duration_65kmh,total_time_90kmh,total_time_65kmh,MA_per_link_90kmh,MA_per_link_90kmh_perc,MA_per_link_90kmh_bt,MA_per_link_90kmh_bt_perc,MA_gain_90kmh_pusd,MA_gain_90kmh_pusd_bt
36,79,77,300413.322291627,381918.470945748,0.654493226758892,0.0281626750035846,0.6768491921184,0.0582684227671271,1.42684052292177,18,27773063.574662,0.0631992314275687,COG,GAB,2297986.25,7923.99975,19184752.6247292,0.00639708050520493,0.0699598770432393,0.101220859189348,2679904.72094575,17555.275390625,42204.22265625,18.9143372154702,489407.9189872,0.093846816691333,0.00656551175662508,FALSE,0.0502061642239791,254.612313963832,352.540127026845,8178.61206396383,8276.53987702684,25471731508.9916,0.119729578881467,14850058869.6279,0.000908188131454324,0.162966598228015,0.000721536653810802
37,112,77,312923.01566637,397822.169654037,0.654554453433374,0.0375201312839746,0.67737853189418,0.136520449937483,7.16784866802846,699,27787190.9476681,0.114098554648456,COG,GAB,2297986.25,7923.99975,19186049.2338539,0.0131560525660435,0.0796937889226401,0.115304287653581,2695808.41965404,19426.373046875,13858.3115234375,6.09224134650408,512322.260227494,0.155380795063231,0.0123828842844012,FALSE,0.0838818396738162,265.214779769358,367.220464296034,8189.21452976936,8291.22021429603,25481659070.4587,0.158751063114537,14850102411.5532,0.0012014012499284,0.198163304074589,0.000875346707833005
38,108,80,179817.670751888,228604.009098904,0.654491571606414,0.0279097130866601,0.676510032942077,0.00813069593263993,7.52915414494615,31,27763762.2878382,0.029687749553875,CMR,CMR,0,0,19191388.6632449,0.040989463103136,0.954275931425135,1.38068609844446,228604.009098904,81535,62349.03125,51.0564789521926,724037.559015878,0.0497830778922445,0.0475067930248316,FALSE,0.048644935458538,152.402672732602,211.019085322065,152.402672732602,211.019085322065,25514706294.3586,0.288647184193724,14874608871.8396,0.166228914381672,0.443671148181916,0.14913715761182
39,101,82,105088.98425278,133600.680132627,0.654487017313702,0.0272136668731493,0.676460112720287,0.0007510151857959,89.4845269393676,462,27760708.781813,0.018686313542271,CMR,NGA,1944034.6875,7592.57175,19183662.7364371,0.000715704078491086,0.0264721294880057,0.0383009777114178,2077635.36763263,210140.546875,173202.78125,244.567133858879,1172011.67668192,0.033123210785517,0.000876841924972712,FALSE,0.0170000263552448,89.067120088418,123.32370473781,7681.63887008842,7715.89545473781,25494690695.386,0.209973445198486,14858224047.6862,0.0558928335468112,0.341163504465902,0.0530077964342108
40,97,89,140725.619649969,178905.89228741,0.654396723066696,0.0134137263101186,0.676479555030123,0.00362516186278583,4.18958885080071,22,27760248.8817494,0.0170293457553594,CMR,CMR,0,0,19187728.1405719,0.0219078678843188,0.889162561111216,1.28647736671997,178905.89228741,31197.1171875,101449.8984375,104.822487573731,652086.202523529,0.0405151743409034,0.036024576180825,FALSE,0.0382698752608642,119.270594858274,165.143900572994,119.270594858274,165.143900572994,25535955197.2228,0.372168573694043,14909635855.7723,0.402102067149701,0.811612716484542,0.511836062127606
41,142,92,157377.929690872,200076.141129978,0.654622842420789,0.0479722253295734,0.676533605857757,0.0116154679499436,97.903962036961,225,27761008.8700162,0.0197674973154482,CAF,CMR,1591690.84375,6711.85725,19184276.4354469,0.00391479807091422,0.136878959521248,0.198042170358855,1791766.98487998,37084.8125,37921.078125,35.4753959318458,816589.429387784,0.0335816504209128,0.00459662136862083,FALSE,0.0190891358947668,133.384094086652,184.685668735365,6845.24134408665,6896.54291873537,25534041927.1729,0.364648233746401,14859885960.4285,0.067084222417324,0.567824148562341,0.0609741233469186
42,122,95,125321.64716306,159322.667502926,0.654941279901684,0.0966399805308438,0.677156309977918,0.103669498195713,135.701614779236,622,27774040.8813511,0.0667203566241836,TCD,TCD,0,0,19198498.0125706,0.0780491232177383,0.808516128666782,1.16979475480574,159322.667502926,20264.33984375,39261.98828125,45.4279644562609,800701.021216965,0.145164295807651,0.117367674467041,FALSE,0.131265985137346,106.215111668618,147.067077695009,106.215111668618,147.067077695009,25474761643.7472,0.131639890994051,14873964223.8548,0.161887828295848,0.262529652000442,0.188447541820429
43,114,96,103892.528803483,132079.614314825,0.654374172698989,0.00996728598481322,0.676455032440268,0,3.52055360908625,21,27756837.5711663,0.00473878048892207,CMR,CMR,0,0,19184688.7032209,0.00606387007160425,0.884427654444674,1.27962670686685,132079.614314825,13373.9267578125,14493.6630859375,20.4590895252914,507301.385080156,0.01962972230045,0.0173610692515873,FALSE,0.0184953957760187,88.053076209883,121.919643982915,88.053076209883,121.919643982915,25452029851.1013,0.0422898233810365,14856303724.8581,0.0429613005133556,0.160573114686518,0.0952137808048496
44,102,101,99313.4119756576,126258.137145223,0.654494436362904,0.0283475424124546,0.676471008113494,0.0023616755674416,16.8829529225806,65,27762252.3596631,0.0242476495299293,TCD,CMR,1723632.8125,7621.5,19185259.0634565,0.00903704743384637,0.257594113123152,0.372697874187425,1849890.94964522,13377.4453125,48383.61328125,72.5065350087195,646331.413461092,0.0824715978269788,0.0212441981000899,FALSE,0.0518578979635344,84.1720914301487,116.545972749437,7705.67209143015,7738.04597274944,25496650939.1137,0.217678420883272,14857069825.3241,0.0481202526112501,0.678640129698485,0.0875663984909297
45,107,102,94164.4195683639,119712.17143337,0.654788871009184,0.0733468724147146,0.676549271317515,0.0139312848198569,17.1529713439233,74,27769306.379889,0.0496624846399785,CMR,TCD,1723632.8125,7621.5,19187553.2733024,0.0209963187009388,0.292209095962084,0.422780270724447,1843344.98393337,29952.552734375,56440.0859375,89.9230160603935,726044.035593376,0.158590284217715,0.0463415235796286,FALSE,0.102465903898672,79.8081142889133,110.503542861572,7701.30811428891,7732.00354286157,25504586047.9985,0.248868328622498,14864891053.007,0.100788722029854,0.728462434637884,0.172200694679545
46,129,104,149003.108745117,189429.147229548,0.654591806220759,0.0432288698012817,0.676455032440268,0,90.4665981516671,662,27757375.6522805,0.00667742573743357,TCD,CMR,1723632.8125,7621.5,19183673.2655218,0.000770590156284889,0.0797615175491231,0.115402280247756,1913061.95972955,7656.93359375,50779.578125,50.5074133210009,690447.433067955,0.0141703653427842,0.00113024984396597,FALSE,0.0076503075933751,126.286098153032,174.857674365736,7747.78609815303,7796.35767436574,25455893715.5719,0.0574772112422961,14853931326.7136,0.0269854736755892,0.111803928847813,0.0306391599081032
47,114,113,32786.1444726081,41681.354440831,0.654496351773218,0.0286402803149732,0.676457333361988,0.000340144076016458,2.14618944443164,11,27760038.41653,0.0162710634318497,CMR,CMR,0,0,19186117.3013119,0.0135108750320523,0.573913653747887,0.830362138814203,41681.354440831,7615.17626953125,4875.19873046875,21.0405905236614,511605.61520151,0.211781596021663,0.121544349569351,FALSE,0.166662972795507,27.7875696272206,38.4750964069209,27.7875696272206,38.4750964069209,25448683127.8733,0.0291351218860259,14856546227.7329,0.0445943248622127,0.347598996663082,0.310546542925721
48,137,136,249986.309169802,317810.103184505,0.658348451320405,0.617368206583135,0.677691753412655,0.182823826134526,5.78518761903611,11,27809290.1661902,0.193719533439429,CAF,COG,1743700.53125,8511.357,19197740.1431315,0.0740984967203762,0.26437172270441,0.382504001557203,2061510.63443451,21442.365234375,23712.462890625,12.8014349424862,538531.761834448,0.31415487025236,0.0830536642445968,FALSE,0.198604267248478,211.873402123003,293.363172170312,8723.230402123,8804.72017217031,25851672053.0904,1.61313196174646,14861980055.4904,0.0811859448324626,2.39789230918054,0.0704410885531314
49,180,136,330528.276213786,420203.914037342,0.656964004928462,0.405779112538762,0.677938920495009,0.21936240896725,11.1062491376202,24,27800221.194071,0.161045055107256,CAF,COG,1743700.53125,8511.357,19194152.0300991,0.0553943589237216,0.237737211523401,0.343968083259861,2163904.44528734,5164.63671875,38701.4921875,16.1572643481079,490007.436213039,0.217087108644063,0.0516096838667172,FALSE,0.13434839625539,280.135942691561,387.880536034469,8791.49294269156,8899.23753603447,25823883627.2325,1.50390618409051,14861863659.9093,0.0804021321938464,1.85821850795418,0.0579867853222748
50,174,137,141003.656309493,179259.363082456,0.6546349239033,0.0498186745341522,0.676469054812935,0.00207292014908766,6.45134281662366,25,27758642.1846667,0.0112405983289987,CAF,CAF,0,0,19184778.2284689,0.0065305478376132,0.40154960607424,0.580978667369118,179259.363082456,30317.82421875,19551.978515625,20.4534570997156,588319.63149662,0.0295830974220437,0.0118790811162775,FALSE,0.0207310892691606,119.50624205497,165.470181306882,119.50624205497,165.470181306882,25457193499.8551,0.0625861709885101,14853829478.4244,0.0262996231005008,0.150980894187552,0.0370321192492316
51,154,143,61789.152651691,78553.1697521025,0.654334285390002,0.00387118892992699,0.676461445650265,0.000948061539940426,28.4017268816104,41,27756320.2046957,0.00287476775260309,TCD,TCD,0,0,19184314.7829056,0.00411469594026048,0.989268092346943,1.43131421191665,78553.1697521025,3064.55932617188,42423.24609375,101.072702110496,585285.301874972,0.0173548488909328,0.0171685982553025,FALSE,0.0172617235731176,52.368779834735,72.51061823271,52.368779834735,72.51061823271,25448015345.174,0.0265103210064233,14854997694.9661,0.0341664414178711,0.146697412858951,0.110355160433981
52,145,144,99380.3602216807,126343.249122144,0.654504456530593,0.0298789546909317,0.676476342467395,0.00315025036479177,114.140946401919,277,27761006.9716504,0.0197606577186926,CAF,TCD,1100245.53125,5864.35725,19183831.2137258,0.00159394353058673,0.0557507294131695,0.0806624735511174,1226588.78037214,46982.96875,31332.552734375,47.0119729484513,873130.982489036,0.0497186536180497,0.00277185120464699,FALSE,0.0262452524113484,84.228832748096,116.62453765121,5948.5860827481,5980.98178765121,25447086410.2434,0.0228590296122544,14850280739.7857,0.00240227091445888,0.0527187555713723,0.00323381204088952
53,157,148,69760.3633848303,88687.0499394518,0.654350878483733,0.00640716120774432,0.676455032440268,0,15.1123104669619,62,27756321.4200655,0.00287914659236055,CAF,CAF,0,0,19184324.5613375,0.00416566901091375,0.999999999986015,1.44684158214341,88687.0499394518,11637.82421875,6474.9833984375,13.7846139688731,548861.918716029,0.0164168516401823,0.0164168516399527,FALSE,0.0164168516400675,59.1246999596346,81.8649691748786,59.1246999596346,81.8649691748786,25442418664.8308,0.00451189022432352,14851071886.59,0.00772988608592762,0.0235816406237298,0.0235816406237298
54,169,150,125028.495132996,158949.980385649,0.655067322694113,0.115903478500923,0.676490773764415,0.00528362159091245,50.7850840428032,124,27766401.0227387,0.0391948122281383,CAF,CAF,0,0,19187465.7873771,0.0205402715288461,0.362206809089266,0.524055872733587,158949.980385649,15410.3408203125,46291.52734375,54.512775025949,713904.616823793,0.09586880704299,0.034724334690236,FALSE,0.065296570866613,105.966653590433,146.723058817522,105.966653590433,146.723058817522,25465023234.1079,0.0933618909582323,14855957556.9927,0.0406301918468133,0.20931857549981,0.0531707069767054
55,156,155,40093.4794873109,50971.2427660712,0.654685846299932,0.0576012971280404,0.67645827471442,0.000479303722600299,12.4902368104666,34,27760108.9602833,0.0165252245770242,CAF,CAF,0,0,19186558.6420886,0.0158114989611713,0.661309393657072,0.956809929418735,50971.2427660712,15902.4814453125,1882.21362304688,6.77264318062272,530011.069624508,0.169780032223852,0.112277130165034,FALSE,0.141028581194443,33.9808285107141,47.0503779379118,33.9808285107141,47.0503779379118,25446393055.3584,0.0201337141558122,14852267820.8404,0.0157833565957777,0.189606200755722,0.0867587801418098
56,157,155,89292.5020476918,113518.45380502,0.654512581185528,0.0311206700705169,0.676483482203508,0.00420571388726199,13.1579575623302,42,27760178.4551546,0.0167756067192659,CAF,CAF,0,0,19185684.0555997,0.0112524491050037,0.463604709719191,0.670762571709601,113518.45380502,27038.302734375,7173.69873046875,12.0123622640104,593016.417952971,0.0691662859874779,0.0320658159375792,FALSE,0.0506160509625286,75.6789692033465,104.786265050787,75.6789692033465,104.786265050787,25449104785.6755,0.0307924990107011,14855353241.1201,0.0365607038655291,0.116372550365091,0.0806502271638622
57,157,156,84801.7707155914,107809.342002984,0.654635013417866,0.0498323553137725,0.676485748227964,0.00454069911866029,10.0340868102042,30,27760728.3965863,0.018756983346635,CAF,CAF,0,0,19184982.6381739,0.00759609601157507,0.279902302295958,0.404974289905621,107809.342002984,27646.685546875,6417.2841796875,11.2537722122583,577009.009938013,0.0836899689946498,0.0234250150006798,FALSE,0.0535574919976648,71.8728946686559,99.516315695062,71.8728946686559,99.516315695062,25452632506.9857,0.044658635417183,14856107626.8085,0.0416407681691489,0.182643936553371,0.0994040258492993
58,174,156,113596.430436849,144416.281829274,0.654499080829844,0.0290573702236063,0.676455032440268,0,14.1013611205647,32,27759431.3459288,0.0140838568836843,CAF,CAF,0,0,19184297.365098,0.00402390028562127,0.197471590905389,0.285710109017285,144416.281829274,24590.13671875,6280.828125,8.12003429990882,572534.254739522,0.0472773768940961,0.00933593882911082,FALSE,0.0283066578616034,96.2775212195163,133.307337073176,96.2775212195163,133.307337073176,25449325390.79,0.0316596141656467,14852407957.8225,0.0167270448061307,0.097415212717811,0.030041790718715
59,163,157,128047.030210152,162787.474316908,0.654439592718456,0.0199656237549251,0.676461288098193,0.000924770697974253,31.9223798839508,53,27756807.0714695,0.00462889353931573,CAF,CAF,0,0,19184798.6074526,0.00663677953001152,0.990967055081028,1.43377234184405,162787.474316908,17564.818359375,48399.06640625,55.5873874684503,694218.822343576,0.0113686586599489,0.011265966192471,FALSE,0.0113173124262099,108.524982877939,150.265360907915,108.524982877939,150.265360907915,25459690188.7739,0.0723997095500195,14856219146.4944,0.0423917463276746,0.162988984813022,0.0557042292182476
60,176,161,96721.2106396137,122962.645576829,0.654565562338283,0.0392179385368063,0.676471181681961,0.00238733410478087,25.2852408175955,50,27757683.6143543,0.00778697817329643,CAF,CAF,0,0,19184612.1002165,0.00566455345658579,0.502777391396043,0.727439236443606,122962.645576829,22110.12109375,16643.4609375,25.3253013253477,653826.80049501,0.0268832917107198,0.0135163112784546,FALSE,0.0201998014945872,81.9750970512191,113.503980532457,81.9750970512191,113.503980532457,25447615746.9667,0.0249396517943312,14853594885.5475,0.0247198650029867,0.0789211252909015,0.0456598424734535
61,182,161,120524.167446713,153223.583402117,0.65464213242218,0.0509203740929332,0.677135202887553,0.100549247868198,158.283827194353,542,27774351.1303384,0.0678381485503588,CAF,CAF,0,0,19195312.9928242,0.0614462325943421,0.6260374186285,0.905776969262779,153223.583402117,16557.1484375,574449.3125,709.283804583969,1000635.71288193,0.122806619599344,0.0768815391244654,FALSE,0.0998440793619047,102.149055601411,141.437153909646,102.149055601411,141.437153909646,25498503393.797,0.224959718657769,14892701327.5708,0.288064256608966,0.373286210334998,0.279005003161106
62,185,162,182744.29469757,232324.655486493,0.654931192494891,0.0950982918984655,0.67653002073661,0.0110854813322403,39.8361601284976,63,27761532.2161545,0.0216530541161886,CAF,TCD,1100245.53125,5864.35725,19184289.2422354,0.00398155737706407,0.127090425997265,0.18387971302798,1332570.18673649,16850.052734375,44825.1640625,36.2378943176825,681144.461040886,0.0379781700151308,0.00482666180581951,FALSE,0.0214024159104751,154.883103657662,214.453528141379,6019.24035365766,6078.81077814138,25460812036.9285,0.076809269764877,14850137965.4103,0.00144082238826559,0.123486051865606,0.00135207302433413
63,173,163,136216.873249006,173173.877747569,0.654576849997446,0.0409430653385057,0.676469157416184,0.00208808793473736,41.5576939810991,67,27757809.9898692,0.00824229482538907,CAF,CAF,0,0,19185292.9860826,0.00921387950858499,0.772633263730787,1.11787793372825,173173.877747569,20479.01171875,51150.54296875,54.374979952093,724178.11414892,0.0182418874496043,0.0140942890367975,FALSE,0.0161680882432009,115.449251831713,159.852810228526,115.449251831713,159.852810228526,25450705028.8684,0.037082448937209,14854898878.3681,0.0335010063757579,0.0752279851722401,0.0396692790043354
64,177,163,129371.574940337,164471.381322738,0.654875301588309,0.086556317028319,0.676501568191216,0.0068793561606828,68.0062982790277,125,27761805.6683185,0.0226382712601891,CAF,CAF,0,0,19186033.5740447,0.0130744210157241,0.399170303664768,0.577536193707348,164471.381322738,27972.33203125,75257.7734375,85.5405571550138,819537.518670302,0.0466158366593672,0.0186076576749069,FALSE,0.032611747167137,109.647587548492,151.819736605604,109.647587548492,151.819736605604,25457789737.4352,0.0649297551012618,14854520342.3269,0.030951929080536,0.122552841388479,0.0340998738513502
65,194,167,221220.01287353,281239.222064994,0.654448838229727,0.0213786429698937,0.676473696899369,0.00275915740237664,9.21493320949804,35,27756800.7360102,0.00460606759755677,TCD,TCD,0,0,19184318.8683322,0.00413599247741647,0.620623835612808,0.897944372247241,281239.222064994,42422.07421875,23440.97265625,15.4311557407597,617981.143495615,0.00735577776782638,0.00456517101218383,FALSE,0.0059604743900051,187.492814709996,259.605435752302,187.492814709996,259.605435752302,25445776650.4647,0.0177108599715536,14852934846.1767,0.0202751326892958,0.0259255117720677,0.0173235472376489
66,187,171,256081.549614286,325559.043520593,0.654650619973373,0.0522175519960477,0.676496425227566,0.00611907448588855,9.0370668596959,15,27758619.173891,0.0111576931131507,TCD,TCD,0,0,19185144.6336699,0.00844054713453613,0.522847704197123,0.756477799572018,325559.043520593,24217.666015625,17629.0390625,9.90903054244171,557028.264364699,0.0170772061107276,0.008928778009095,FALSE,0.0130029920599113,217.039362347062,300.516040172855,217.039362347062,300.516040172855,25443360277.7147,0.0082130138510772,14851749341.1426,0.0122918929518212,0.011522172142387,0.0100655150892169
67,179,175,154507.519021175,196426.959244187,0.65476227340133,0.0692818802400019,0.676484556524946,0.00436453027365946,11.2019932511558,30,27759064.6557969,0.012762713912462,CAF,CAF,0,0,19185716.730354,0.0114227762660679,0.618596779076763,0.895011542561829,196426.959244187,48902.6015625,13169.1044921875,12.4392980408472,629047.98637017,0.0286686715006066,0.017734347850685,FALSE,0.0232015096756458,130.951306162791,181.317193148481,130.951306162791,181.317193148481,25446616902.0838,0.0210135708551995,14854435790.0131,0.0303825503160216,0.0432667016562908,0.0365143510678355
68,188,176,158915.728288638,202031.159917432,0.655334309652014,0.156707895972485,0.676646350942175,0.0282825158705036,14.1900939645053,47,27769985.1432002,0.052107991893946,CAF,CAF,0,0,19188837.6657634,0.0276916076617173,0.367301626116056,0.5314272658612,202031.159917432,70845.5390625,26627.421875,24.7138999405549,710340.662346142,0.100778689818957,0.0370161766483483,FALSE,0.0688974332336524,134.687439944955,186.490301462245,134.687439944955,186.490301462245,25455945059.8383,0.057679026107782,14855864747.7312,0.0400052104566395,0.102251970504292,0.0413957501880633
69,186,179,103947.13365266,132149.034007484,0.654453295848717,0.0220599142485289,0.676461140055963,0.000902885691189681,10.3351921802965,93,27757211.1266199,0.00608465843556783,CAF,CAF,0,0,19184264.2483881,0.00385126929516311,0.437468413671595,0.63294749178533,132149.034007484,70868.1796875,15963.2666015625,22.355082429131,684255.527691787,0.0186768358087704,0.00817052573366762,FALSE,0.013423680771219,88.0993560049892,121.983723699216,88.0993560049892,121.983723699216,25447251902.0373,0.0235095151770004,14851642113.649,0.0115698185926272,0.0661454790384304,0.0190006506642503
70,190,179,114054.670571245,144998.847110067,0.654455977445982,0.022469750800691,0.676494134965768,0.00578050626063309,40.8339848824103,96,27757676.5399104,0.00776148975412117,CAF,CAF,0,0,19184624.9432586,0.00573150174609793,0.51039023732287,0.738453818489504,144998.847110067,63269.87890625,39813.2265625,50.9536551578828,823251.984106234,0.0180466733476404,0.00921084589279049,FALSE,0.0136287596202154,96.6658980733782,133.845089640062,96.6658980733782,133.845089640062,25447197625.5063,0.0232961746898797,14852125501.0263,0.0148249691046765,0.0496507804436976,0.0184425382497561
71,194,183,295806.268466141,376061.477190703,0.654604498227332,0.045168627229164,0.676481394001901,0.00389701611616111,19.8771828221872,39,27757829.8266788,0.00831376460135314,TCD,TCD,0,0,19184806.0080991,0.00667535766571969,0.554952528770647,0.802928394753109,376061.477190703,59608.9140625,35408.19921875,16.2512752662076,694293.645009564,0.00883781873865702,0.00490456985783433,FALSE,0.00687119429824567,250.707651460469,347.133671252957,250.707651460469,347.133671252957,25447286118.682,0.0236440078483557,14853767293.9306,0.025880870157069,0.0230386940515249,0.0147197714645191
